id,label,category,text
1095600053442527233,spam,conversation,"@jacksonmukunda ce sont les escroc qui lancent le ballon d'essai ... si le chef mord à l’Hameçon, c'est parti pour le djalelo. sur ce, je demande au président de réprimander ces mauvaises habitudes."
1095600057615872002,spam,conversation,"3 actualités du metteur en scene, realisateur, auteur et acteur d’origine vietnamienne Stephane Ly-Cuong : 13-2-2019 ses courts metrages Allee des Jasmins 19h30 à Paris 12e + Feuilles de printemps 18h-USA à San Diego, 17-2 17h son spectacle musical Cabaret jaune citron à Quimper"
1095600066008698880,spam,conversation,"@KalumeGauthier Cher ami, auriez-vous reconnu certaines têtes présentant le syndrome de Zachée ?😀😀"
1095600124728885248,spam,conversation,2 minutes d’épisode et j’ai déjà envie d’arrêter :(
1095600137320181761,spam,conversation,Kit Harington est excellent dans la pub pour Dragon 3 ❄
1095600137324371968,spam,conversation,On en parle pas assez des sièges chauffants dans la voiture 😍😍
1095600149911396352,spam,conversation,@aAa_Maksor @imSaazh Le mec nous a follow toute la game le seule moment où il nous a quitter pour aller je ne sais pas où il s’ est fais soulever ça mère 😭😭😭
1095600200247361537,actualité,actualité,Biwong-Bulu: les jeunes s’inscrivent massivement sur les listes électorales https://t.co/EvHrV59wmN
1095600217016143872,actualité,reaction,@tavolara09 @PureTele Ce qu’ils expérimentaient en cités ils le pratiquent maintenant sur l’ensemble du pays
1095600242203021312,spam,conversation,Supprime putain
1095600254781538304,spam,publicité,"[🚨VOLUME CHANGE🚨] 
#BTCUSD  
Price: 3692.50000000 https://t.co/6jHEsHz6Y1"
1095600300910669825,spam,conversation,@MourirLife @severiine91 Geeeenre ça RT les tweet de son Crush on dirais bien @severiine91
1095600309274054656,spam,conversation,@SOROKGUILLAUME Vraiment
1095600321861246976,spam,conversation,"@antoinederay92 @PiedsCarres We bien sur Lyon qui gagne à l'etihad c'est un gros coup, après j'pense que les équipes anglaise lorsqu'elle se retrouve face à des équipes qui défendent bien et qui attendent le bon moment pr piquer elles sont en difficulté, car c'est pas comme sa que sa joue en PL"
1095600330254045184,spam,conversation,"Chez MédiaPart 
Ça sent le Roussi
Attention
Aux Suicides
Aux Incendies
Aux Contrôles de tout ordres!
🇫🇷⚔️💞💋🇮🇱"
1095600347052150784,spam,conversation,"@Carlier13183177 @BFMTV T'inquiète pas l'arriéré, on s'en occupera bientôt ;)"
1095600351246467072,spam,conversation,@CybelleKamba @JoeLobeya Il semble que l’enfant sait qd le profiteur est passé
1095600355415654401,actualité,reaction,"Qu'attendre d'autre quand des Élus non républicains font le buzz avec les ""ancêtres Maliens"" à l'Assemblée Nationale ? Commençons par virer ces minables du parlement !"
1095600376408129536,actualité,reaction,"@etzeremile La grande interrogation c'est comment ? 
Nous n'avons pas des structures dignes et crédibles: (sociale, politique et économique) qui nous permettront de repartir à zéro @etzeremile"
1095600384775720965,spam,conversation,@svznteen tu as très bien lu
1095600409941602304,spam,conversation,@mushouu_ Elles sont grv pas cher eshhh
1095600418325958656,spam,conversation,"@silureman07 Tu t en fous. L essentiel est invisible pour les yeux, on ne voit bien qu avec le cœur."
1095600435140935680,spam,conversation,Des structures à la rêcherche d’une squad
1095600451880398849,spam,conversation,"@ashbi38 @piero78280 À l'agonie 🤦🏻‍♀️ rien que ça hein
On a une adresse pour envoyer les fleurs ?"
1095600468695437312,spam,other spam,sfft20160805 : 166f92dd-a002-48e4-a9ce-541b42d5c9db
1095600468687024129,spam,other spam,"Retail Guide: City #Cannabis Co., Fraser Street, Vancouver https://t.co/UfIhAuEPu0 via @Leafly #cannabiz #weednews https://t.co/abzpRWME4J"
1095600481244774400,spam,conversation,@rubixdolan Moist
1095600485468463104,spam,conversation,"Ne demandez jamais quelle est l'origine d'un homme ; interrogez plutôt sa vie et vous saurez ce qu'il est.
865"
1095600489633378305,spam,conversation,@kira_yuki_fox On a demandé à quelqu'un :)
1095600489666957313,spam,conversation,Le meilleur de tous ❤️❤️❤️❤️❤️
1095600514820202496,actualité,reaction,"@Tancrede_Crptrs Visiblement le saccage de nos monuments par ces gens-là convient parfaitement aux français, sinon nous serions 30 millions dans les rues.
Si les gilets jaunes baissent les bras, faute de renfort, les FR. seront seuls face à la submersion makron/UE... isolés et Broyés https://t.co/Jm0SEfvVpM"
1095600519022895105,spam,conversation,@lucas6433 @SebGuillaume @romcanuti @Clamp_trc Mets toi dans la peau de ton cul pour voir ?
1095600523213004800,spam,other spam,Natalie Gauvreau https://t.co/MRwE8xE3fW
1095600531609808896,spam,conversation,@_forMamamoo @RBW_MAMAMOO yvonne please add #HWASA_DEBUT
1095600539960782848,spam,conversation,@bonniewinterbtm MS OUI OMG !!!!!!!!!!!!! JSUIS TROP CONTENT PR TOI TU MERITES GRVVVVVVV 😭😭😭😭😭😭😭😭😭😭😭😭ET DW CA VA ALLER VRMT LA PLUS FORTE U CAN DO IT
1095600544167706636,spam,conversation,@MdkFBG @Fabibi_13 A quoi fais tu allusion ?
1095600552573108224,spam,conversation,@ClausVincent_1 @MissTiBiscuit Je crois que je me suis instantanément endormi après mon tweet ! 😅
1095600560932339712,spam,conversation,@berbereleonard Faut mettre les mains. #astuce #tuyaux
1095600560953352192,spam,conversation,"C’est urgent, hein @victoriabtl"
1095600565160239104,spam,conversation,@kirotrel @beninso @situlaimtenvapa Autant la S01 est bien autant la S02 est ratée
1095600565139066880,spam,conversation,OUAIS OUAIS OUAIS VICTOIRE PAR DÉFAUT DE KAARIS 💪🏾❤
1095600602892193792,spam,conversation,Il n'y a pas meilleur gardien
1095600611280777216,spam,conversation,@Biancamore_ Merci 😢❤️❤️❤️
1095600636446547969,spam,conversation,@Rosevita16 @CotedIvoire_off Le même comportement que ma petite reuf
1095600661612429312,spam,conversation,"@Celiaaaa14_ Heureusement que cyril ne vire pas les chroniqueurs à chaque tweet de ce genre. Tu peux pas apprécier tout le monde, comme dans la vie. Mais les commentaires que j'ai vu hier sont allés très loins. Surtout que jmm et bernard sont pas les derniers et personne ne dit rien."
1095600670000975872,spam,conversation,"Parce que « sitôt qu’on est plus de quatre, on est une bande de cons », comme le chantait Brassens dans « Le pluriel » ?"
1095600674207866880,actualité,actualité,#Angoulême : coup de pouce au langage en grande section de maternelle https://t.co/x49bi4Id3K https://t.co/YYG5KZ757k
1095600791648456704,actualité,reaction,@VoiceOfCongo @damkup Le Président Fatshi sagesse XXXL tu mérites même la présidence U.A
1095600795825909760,actualité,actualité,Nice : des riverains excédés de votre leur quartier transformé en décharge sauvage https://t.co/K3wBeOjcx5
1095600816814284800,spam,conversation,@MinelliMarie1 follow Bientôt Bizzz 🚩
1095600816801677312,spam,conversation,@Lemoine_Jb @F82370 @affrorismes @ledocG @Chouny111 @OranzNaame @louipoete @gwenenuts @Gm88art @BermaoAbder @AKALouisPoete @makam_adem @AoutAdam @DaftpunkXo @AbdelhafidSALA5 @bourrique42 @PascalRz @Jip8659 @Artudacamelot5 @wappyhuman @beghoul_nabil @AhnTheImagined @yanpbd 😁🙏🙏🙏 merci mon cher
1095600841984299008,spam,conversation,@Juju_Cpr @Maxence_fyblur @VilleArras Entièrement d'accord !
1095600850368675840,spam,conversation,@LeoMK01 Je serai le premier max VR de la région PACA
1095600862926376960,spam,conversation,Merci @alaprod_ pour les travaux. Je
1095600879699410944,spam,conversation,"En route pour Amsterdam pour aller voir le Real, mais paraît qu’on est pas des vrais supporters car on habite pas à Madrid"
1095600879716192256,spam,conversation,mdr après il a dit à tlm que ct lui qui m’avait friendzoné jbalancais les égrenés de toutpar
1095600883910537216,spam,conversation,"Les putain de travaux qui perce a 9h du matin la, baise bien ta grosse daronne la pute"
1095600892307431424,actualité,reaction,"@QuebecSolidaire Arrima c'est une nouvelle façon qui se terminerait à la corbeille  
quebec_immigration_injustice"
1095600909088931840,spam,conversation,Un réveil plein d’amour
1095600967804960768,actualité,actualité,Rapport : La crypto-bourse QuadrigaCX perd 103 bitcoins par erreur https://t.co/6RW2Ol03B3
1095600967817392128,actualité,actualité,"#esanté Face à la diffusion du #numérique, quels sont les grands enjeux de l'#hôpital de demain? A découvrir dans @Hopitalweb, le hub de la #TransfoNum de l'hôpital porté par @Chanfimao. ▶️ https://t.co/S5j1wG0Zqj 
Via @rteston https://t.co/fow1HpfF9W"
1095600967796445184,spam,conversation,"🇫🇷 #EiffelSaintValentin 🌹

👉 Découvrez quelle #SaintValentin est faite pour vous ! Vous êtes plutôt #Romantique ou #Détente ? Répondez sous ce tweet ❤️ #tourEiffel #Paris https://t.co/0fY5p0yLyJ"
1095600992974970880,actualité,actualité,Ce matin présentation des conclusions des réunions régionales au Forum des peuples autochtones au FIDA @IFAD #WeAreIndigenous en direct sur https://t.co/ovh6fMJN8o
1095601001338494976,spam,publicité,"Aujourd'hui nouvel épisode (S03E119) de ""Quotidien"" https://t.co/Un8HBFFyh2 #Quotidien #TvSeries https://t.co/KPiJQqp4gv"
1095601018128207872,spam,publicité,"""Un spectacle remarquable, qui ne ressemble pas à ce que l’on voit d’ordinaire"" #BrigitteSalino @lemondefr IL POURRA TOUJOURS DIRE QUE C'EST POUR L'AMOUR DU PROPHÈTE par  Gurshad Shaheman est à @LCA_LaCommune  jusqu'au 14 février. https://t.co/gFoS52uTen https://t.co/LrvTWq6fpq https://t.co/GKmF56f7bn"
1095601043277258752,spam,conversation,@Antoine_Stpie @Dams_76 Abstient toi mec 😂
1095601043315011584,spam,conversation,@MTG_Corner None. Foils suck.
1095601064248672256,actualité,actualité,OVH reprend une usine d’Ontex où 100.000 serveurs par an seront assemblés https://t.co/CglNX4PixE https://t.co/TnWBSkQxDR
1095601072666787840,spam,conversation,@GG_RMC mon fils qui a fait partie des derniers à faire son service militaire ne se rappelle pas avoir vu un drapeau dans chaque salle
1095601089414656000,spam,conversation,@Jbarnault75 @greg_cala @GBleuBas @lardonjakob On est le psg...
1095601097811607552,spam,conversation,"@Ralphys1651 Même pas 500, mais je suis supporter du PSG....😂"
1095601097836843008,spam,conversation,La météo pete un câble???? Yassss https://t.co/IkG0bPyL3d
1095601114618228736,spam,conversation,"@UnJoliBurrito Et pourquoi pas ""ma dulcinée"", chacun ses goûts et ses choix, bien sûr."
1095601118795706368,spam,conversation,Les marocains tt les vacances vs allez au Maroc j’ai l’impression vos billets c’est 5€
1095601123006861312,spam,conversation,@_gwe11 réveille-toi meuf j’mennuie laaaa
1095601148168409089,actualité,reaction,La presse s'enflamme pour le PSG https://t.co/W5aTRWa1wp https://t.co/nbjljHTk24
1095601152362799105,spam,publicité,Poste en #CDD #Villeurbanne Chef équipe gros oeuvre https://t.co/OAFiU8BLiq
1095601152362729472,spam,publicité,"La toute jeune Compagnie du Verre ouvrira prochainement les portes de son nouvel #atelier de #Pantin. Forte d'un solide #savoirfaire et d'un goût prononcé pour l'#innovation, elle réalise des objets en #verre sur mesure : la #hautecouture du verre ! 
https://t.co/MMOaosLmoL"
1095601173338312704,spam,conversation,Cute signage ♥️📍 #Paris #city #streets #signage #comptoir #Montparnasse #weekend @ Montparnasse https://t.co/gSkWHc6H7Q
1095601173334249473,spam,conversation,Le tonton bourré aux repas de famille
1095601185921339393,spam,conversation,J’espère qu’Ydnar a perdu sa carte mémoire après la TDD .. je viens vaguement de me rappeler qu’on avait prit une photo 😭
1095601198474891265,spam,conversation,@GG_RMC Pour certains ça leurs feraient du bien dés l'école d' avoir des règles stricts comme dans une caserne.
1095601202681864192,spam,conversation,@madnessliam et tu viens quand me voir
1095601215247970304,spam,conversation,@GamerDu242 J'crois que t'es la 1e personne a en cocher autant 😄 et bienvenue !
1095601219438080000,spam,conversation,@MrVirtuoz @FortniteFR Ah tu m’étonnes 😂😂
1095601219467468801,spam,conversation,@n_Fayce Non mais calmos les amis y a écrit in the uk. https://t.co/V6eLrM0SmJ
1095601257195192321,spam,conversation,@florian_lll Dictionnaire officiel GOG. Faut dire qu'on fait surtout du jeu vidéo...
1095601261410439168,spam,conversation,"@manes0210 il s'est réveillé, il est venu sur twitter, il s'est pris 2 rafales dans la bouche et il repartie se coucher 😭"
1095601265608802304,spam,conversation,@SudRadio Quels résultats enquêtes IGPN. C'est bien long ! Foutage de gueule !
1095601286567903233,spam,conversation,"@Greenweez commande en préparation chez vs, je vs appelle pour signaler que j'ai fait 1 erreur de taille sur les couches. Vs me dites qu'il n'est + possible d'effectuer de modifs et que la commande sera envoyée malgré tout. Il suffira de faire un retour. #processencarton"
1095601311729532934,spam,conversation,@AQuatennens @JLMelenchon Le patricien Edouard Juppébis va se hérisser devant tant de gauloiseries si démocratiques... 😄
1095601320130572288,spam,publicité,"Retrouvez-nous à Tokyo du 12 au 23 mars et tout particulièrement au Au Ubu Bar le vendredi 15 mars à partir de 21h30

#tokyo #kinbaku #japan #shibari #performance #sebkinbaku #ubu… https://t.co/lBxu53Q6WR"
1095601324320804865,spam,conversation,@ThierryMARIANI Hidalgo arrose les copains avant sa sortie....
1095601336886927360,actualité,actualité,"Joyeuse #Journeemondialedelaradio !
Thème 2019 : Dialogue, Tolérance &amp; Paix
@worldradioday https://t.co/TDz62m4hxe"
1095601349469835264,spam,conversation,"Analyse Pierre Menes:
0-0 attaquant Nul 
But de l'attaquant: Attaquant monstrueux https://t.co/MjZvUGHr8A"
